"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Malaria","Confirmed cases","Reported cases","N","2008","HU","Hungary",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","IE","Ireland",82.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","IT","Italy",586.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","LT","Lithuania",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","LU","Luxembourg",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","LV","Latvia",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","MT","Malta",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","NL","Netherlands",229.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","NO","Norway",32.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","PL","Poland",22.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","PT","Portugal",42.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","RO","Romania",13.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","SE","Sweden",91.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","SI","Slovenia",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","SK","Slovakia",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2008","UK","United Kingdom",1371.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","AT","Austria",44.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","BE","Belgium",144.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","BG","Bulgaria",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","CY","Cyprus",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","CZ","Czech Republic",10.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","EE","Estonia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","EL","Greece",51.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","ES","Spain",356.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","EU_EEA31","EU/EEA",5545.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","EU28","EU",5511.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","FI","Finland",34.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","FR","France",2199.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","HU","Hungary",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","IE","Ireland",90.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","IT","Italy",651.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","LT","Lithuania",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","LU","Luxembourg",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","LV","Latvia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","MT","Malta",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","NL","Netherlands",237.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","NO","Norway",34.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","PL","Poland",22.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","PT","Portugal",44.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","RO","Romania",12.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","SE","Sweden",81.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","SI","Slovenia",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2009","UK","United Kingdom",1495.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","AT","Austria",48.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","BE","Belgium",166.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","BG","Bulgaria",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","CY","Cyprus",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","CZ","Czech Republic",11.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","DE","Germany",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","EE","Estonia",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","EL","Greece",45.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","ES","Spain",351.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","EU_EEA31","EU/EEA",6144.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","EU28","EU",6107.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","FI","Finland",33.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","FR","France",2439.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","HU","Hungary",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","IE","Ireland",82.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","IT","Italy",662.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","LT","Lithuania",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","LU","Luxembourg",12.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","LV","Latvia",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","MT","Malta",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","NL","Netherlands",247.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","NO","Norway",37.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","PL","Poland",35.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","PT","Portugal",50.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","RO","Romania",19.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","SE","Sweden",115.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","SI","Slovenia",9.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","SK","Slovakia",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2010","UK","United Kingdom",1761.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","AT","Austria",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","BE","Belgium",184.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","BG","Bulgaria",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","CY","Cyprus",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","CZ","Czech Republic",28.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","DE","Germany",563.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","DK","Denmark",74.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","EE","Estonia",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","EL","Greece",92.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","ES","Spain",405.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","EU_EEA31","EU/EEA",6258.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","EU28","EU",6228.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","FI","Finland",33.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","FR","France",1891.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","HU","Hungary",10.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","IE","Ireland",61.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","IT","Italy",701.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","LT","Lithuania",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","LU","Luxembourg",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","LV","Latvia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","MT","Malta",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","NL","Netherlands",253.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","NO","Norway",30.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","PL","Poland",14.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","PT","Portugal",67.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","RO","Romania",40.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","SE","Sweden",95.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","SI","Slovenia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","SK","Slovakia",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2011","UK","United Kingdom",1677.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","AT","Austria",28.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","BE","Belgium",206.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","BG","Bulgaria",16.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","CY","Cyprus",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","CZ","Czech Republic",25.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","DE","Germany",551.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","DK","Denmark",67.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","EE","Estonia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","EL","Greece",95.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","ES","Spain",421.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","EU_EEA31","EU/EEA",5897.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","EU28","EU",5860.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","FI","Finland",46.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","FR","France",1851.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","HR","Croatia",23.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","HU","Hungary",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","IE","Ireland",65.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","IT","Italy",642.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","LT","Lithuania",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","LU","Luxembourg",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","LV","Latvia",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","MT","Malta",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","NL","Netherlands",194.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","NO","Norway",37.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","PL","Poland",21.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","PT","Portugal",71.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","RO","Romania",32.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","SE","Sweden",85.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","SI","Slovenia",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","SK","Slovakia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2012","UK","United Kingdom",1378.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","AT","Austria",42.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","BE","Belgium",253.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","BG","Bulgaria",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","CY","Cyprus",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","CZ","Czech Republic",27.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","DE","Germany",638.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","DK","Denmark",63.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","EE","Estonia",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","EL","Greece",25.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","ES","Spain",518.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","EU_EEA31","EU/EEA",6614.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","EU28","EU",6542.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","FI","Finland",38.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","FR","France",2165.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","HR","Croatia",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","HU","Hungary",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","IE","Ireland",71.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","IT","Italy",677.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","LT","Lithuania",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","LU","Luxembourg",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","LV","Latvia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","MT","Malta",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","NL","Netherlands",162.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","NO","Norway",72.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","PL","Poland",36.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","PT","Portugal",117.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","RO","Romania",43.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","SE","Sweden",119.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","SI","Slovenia",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","SK","Slovakia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2013","UK","United Kingdom",1501.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","AT","Austria",68.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","BE","Belgium",235.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","BG","Bulgaria",10.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","CY","Cyprus",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","CZ","Czech Republic",30.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","DE","Germany",1007.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","DK","Denmark",102.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","EE","Estonia",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","EL","Greece",38.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","ES","Spain",688.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","EU_EEA31","EU/EEA",7831.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","EU28","EU",7711.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","FI","Finland",39.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","FR","France",2299.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","HR","Croatia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","HU","Hungary",15.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","IE","Ireland",79.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","IT","Italy",705.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","LT","Lithuania",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","LU","Luxembourg",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","LV","Latvia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","MT","Malta",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","NL","Netherlands",276.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","NO","Norway",120.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","PL","Poland",19.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","PT","Portugal",144.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","RO","Romania",47.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","SE","Sweden",354.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","SI","Slovenia",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","SK","Slovakia",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2014","UK","United Kingdom",1510.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","AT","Austria",81.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","BE","Belgium",276.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","BG","Bulgaria",20.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","CY","Cyprus",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","CZ","Czech Republic",29.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","DE","Germany",1061.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","DK","Denmark",101.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","EE","Estonia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","EL","Greece",84.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","ES","Spain",706.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","EU_EEA31","EU/EEA",8407.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","EU28","EU",8313.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","FI","Finland",39.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","FR","France",2500.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","HR","Croatia",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","HU","Hungary",12.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","IE","Ireland",82.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","IT","Italy",706.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","LT","Lithuania",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","LU","Luxembourg",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","LV","Latvia",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","MT","Malta",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","NL","Netherlands",680.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","NO","Norway",94.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","PL","Poland",29.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","PT","Portugal",194.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","RO","Romania",30.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","SE","Sweden",250.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","SI","Slovenia",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2015","UK","United Kingdom",1397.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","AT","Austria",82.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","BE","Belgium",311.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","BG","Bulgaria",28.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","CY","Cyprus",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","CZ","Czech Republic",38.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","DE","Germany",961.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","DK","Denmark",102.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","EE","Estonia",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","EL","Greece",121.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","ES","Spain",755.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","EU_EEA31","EU/EEA",8225.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","EU28","EU",8148.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","FI","Finland",47.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","FR","France",2447.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","HR","Croatia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","HU","Hungary",17.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","IE","Ireland",88.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","IS","Iceland",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","IT","Italy",888.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","LT","Lithuania",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","LU","Luxembourg",5.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","LV","Latvia",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","MT","Malta",7.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","NL","Netherlands",245.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","NO","Norway",75.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","PL","Poland",38.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","PT","Portugal",197.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","RO","Romania",21.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","SE","Sweden",154.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","SI","Slovenia",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","SK","Slovakia",4.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2016","UK","United Kingdom",1574.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","AT","Austria",78.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","BE","Belgium",249.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","BG","Bulgaria",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","CY","Cyprus",8.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","CZ","Czech Republic",27.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","DE","Germany",956.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","DK","Denmark",94.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","EE","Estonia",2.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","EL","Greece",107.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","ES","Spain",818.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","EU_EEA31","EU/EEA",8393.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","EU28","EU",8329.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","FI","Finland",36.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","FR","France",2712.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","HR","Croatia",10.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","HU","Hungary",12.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","IE","Ireland",78.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","IS","Iceland",3.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","IT","Italy",830.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","LT","Lithuania",6.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","LU","Luxembourg",11.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","LV","Latvia",1.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","MT","Malta",12.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","NL","Netherlands",202.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","NO","Norway",61.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","PL","Poland",27.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","PT","Portugal",92.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","RO","Romania",15.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","SE","Sweden",150.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","SI","Slovenia",11.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","SK","Slovakia",0.000000000,""
"Malaria","Confirmed cases","Reported cases","N","2017","UK","United Kingdom",1777.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","AT","Austria",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","BE","Belgium",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","BG","Bulgaria",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","CY","Cyprus",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","CZ","Czech Republic",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","DE","Germany",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","EE","Estonia",-,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","EL","Greece",84.615384610,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","ES","Spain",98.965517240,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","EU_EEA31","EU/EEA",55.191053000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","EU28","EU",54.922182000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","FI","Finland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","FR","France",0.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","HU","Hungary",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","IE","Ireland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","IT","Italy",75.767918080,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","LT","Lithuania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","LU","Luxembourg",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","LV","Latvia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","MT","Malta",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","NL","Netherlands",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","NO","Norway",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","PL","Poland",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","PT","Portugal",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","RO","Romania",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","SE","Sweden",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","SI","Slovenia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","SK","Slovakia",100.000000000,""
"Malaria","Confirmed cases - Data quality","Completeness Age - AER Only (not visible in Public Atlas)","%","2008","UK","United Kingdom",99.489423770,""
